#Locus	Reads	Rep-total	DicerCall
Chr3:9965597-9965618	4	4.000	24
Chr3:9966499-9966572	54	54.000	24
Chr3:9967558-9967719	8	8.000	23
Chr3:9974524-9974539	9	4.167	N
Chr3:9974873-9975275	208	193.502	24
Chr3:9975534-9975562	9	9.000	24
Chr3:9975831-9976100	33	26.166	N
Chr3:9976822-9977724	609	501.146	24
Chr3:9982040-9982211	293	292.502	24
Chr3:9983473-9983494	1	1.000	24
Chr3:9988820-9989012	218	217.499	24
Chr3:9996200-9996225	10	10.000	24
Chr3:10002769-10002783	0	0.000	N
Chr3:10004513-10004750	38	23.134	24
Chr3:10005724-10005737	1	0.167	23
Chr3:10006419-10006528	18	4.874	23
Chr3:10006875-10006899	9	9.000	24
Chr3:10008162-10008719	4925	4871.318	24
Chr3:10012495-10012517	1	1.000	24
Chr3:10017910-10017936	15	15.000	N
Chr3:10018877-10018894	2	2.000	N
Chr3:10020251-10020266	6	1.166	N
Chr3:10021202-10021423	129	129.000	24
Chr3:10022304-10022347	32	32.000	24
Chr3:10026027-10026042	0	0.000	N
Chr3:10030259-10030409	20	11.750	24
Chr3:10031148-10031356	323	248.613	24
Chr3:10031572-10031669	22	9.964	24
Chr3:10031982-10032152	202	156.651	24
Chr3:10032867-10032890	7	7.000	24
Chr3:10038727-10039184	211	167.428	24
Chr3:10044693-10044976	245	244.510	24
Chr3:10048838-10049545	140	92.176	24
Chr3:10050176-10050190	5	2.833	23
Chr3:10056811-10056826	2	0.833	N
Chr3:10057413-10057585	9	3.750	N
Chr3:10060363-10060382	7	2.367	N
Chr3:10062770-10062804	3	3.000	24
Chr3:10064281-10064295	2	1.000	N
Chr3:10066341-10067111	165	99.016	24
Chr3:10075100-10075367	107	105.502	24
Chr3:10078722-10078736	1	0.500	N
Chr3:10082033-10082804	218	127.552	24
Chr3:10088927-10088942	1	0.091	N
Chr3:10089198-10089214	3	1.500	N
Chr3:10094696-10094774	57	57.000	24
Chr3:10105998-10106765	299	98.222	24
Chr3:10108083-10108165	11	5.333	24
Chr3:10108705-10109160	57	27.998	24
Chr3:10109930-10109945	2	0.667	24
Chr3:10110890-10111423	244	112.289	24
Chr3:10111949-10112160	385	383.345	24
Chr3:10113420-10113442	6	2.000	22
Chr3:10113644-10113667	2	2.000	24
Chr3:10114208-10114532	414	212.051	24
Chr3:10115920-10116232	345	168.739	24
Chr3:10128914-10128986	20	19.000	24
Chr3:10130264-10130279	4	1.833	N
Chr3:10137032-10137169	59	56.498	24
Chr3:10139401-10139641	464	464.000	24
Chr3:10140724-10140847	668	665.328	24
Chr3:10144991-10145006	1	0.143	N
Chr3:10146271-10146403	66	66.000	24
Chr3:10146677-10146843	41	41.000	24
Chr3:10151897-10151919	6	6.000	24
Chr3:10166845-10167614	242	98.857	24
Chr3:10167917-10169083	415	177.661	24
Chr3:10171668-10171697	3	3.000	23
Chr3:10172126-10172189	14	10.500	24
Chr3:10176512-10176876	89	86.472	24
Chr3:10177097-10177869	217	129.853	24
Chr3:10178823-10178837	3	0.300	N
Chr3:10179586-10179601	6	2.638	N
Chr3:10184297-10184311	2	2.000	N
Chr3:10190645-10191073	405	367.861	24
Chr3:10200770-10200915	8	7.000	24
Chr3:10201517-10201574	3	1.051	N
Chr3:10202013-10202200	40	24.752	24
Chr3:10202556-10202586	9	6.421	24
Chr3:10204169-10204252	60	60.000	24
Chr3:10204623-10204637	2	0.667	N
Chr3:10208227-10208242	6	3.000	N
Chr3:10210328-10210381	220	10.032	N
Chr3:10213756-10213898	15	14.334	24
Chr3:10215299-10215313	0	0.000	N
Chr3:10216518-10216532	1	1.000	N
Chr3:10220307-10220386	202	201.495	24
Chr3:10221795-10221811	0	0.000	N
Chr3:10222332-10222949	539	534.688	24
Chr3:10223300-10223442	66	52.166	24
Chr3:10223719-10224232	49	45.668	24
Chr3:10224484-10224507	11	11.000	24
Chr3:10225032-10225501	145	145.000	24
Chr3:10232046-10232115	44	44.000	24
Chr3:10237470-10237486	21	8.957	N
Chr3:10238213-10238243	10	9.500	24
Chr3:10253753-10253854	64	64.000	24
Chr3:10254861-10255234	180	179.496	24
Chr3:10256333-10256947	149	143.174	N
Chr3:10259567-10259582	2	1.111	N
Chr3:10262250-10264063	1069	942.751	24
Chr3:10268899-10268925	2	2.000	23
Chr3:10284236-10284365	620	619.504	24
Chr3:10287189-10287194	1	0.500	N
Chr3:10289150-10289166	4	3.200	N
Chr3:10291720-10291783	19	19.000	24
Chr3:10293230-10293401	66	43.098	24
Chr3:10293866-10294649	91	25.380	24
Chr3:10295122-10295294	69	61.948	24
Chr3:10295656-10295658	3	3.000	24
Chr3:10296802-10296822	2	2.000	24
Chr3:10300412-10301087	355	329.192	24
Chr3:10301694-10301709	6	6.000	24
Chr3:10302305-10302331	7	6.250	24
Chr3:10314039-10314146	69	62.452	24
Chr3:10314498-10314526	5	5.000	24
Chr3:10318262-10318335	91	8.809	N
Chr3:10320569-10320636	101	100.020	24
Chr3:10320867-10321159	76	34.922	24
Chr3:10321399-10321415	0	0.000	N
Chr3:10324639-10324914	104	12.262	N
Chr3:10328509-10328743	1796	1635.617	N
Chr3:10328980-10329219	1000	827.400	N
Chr3:10330268-10330283	1	1.000	N
Chr3:10332492-10332507	0	0.000	N
Chr3:10337668-10337691	6	6.000	24
Chr3:10339735-10340847	241	197.210	24
Chr3:10341207-10341240	5	3.500	24
Chr3:10341451-10341794	25	15.000	24
Chr3:10342088-10342849	76	56.065	24
Chr3:10343054-10343091	8	4.000	N
Chr3:10343446-10343469	6	5.500	24
Chr3:10343975-10344175	10	7.000	24
Chr3:10344379-10345954	363	215.078	N
Chr3:10350217-10350234	4	4.000	N
Chr3:10350591-10350605	0	0.000	N
Chr3:10359759-10359784	6	6.000	N
Chr3:10363141-10363155	1	0.167	N
Chr3:10369291-10369331	9	8.500	N
Chr3:10373020-10373145	15	14.000	24
Chr3:10375022-10375036	0	0.000	N
Chr3:10375255-10375306	25	25.000	24
Chr3:10376155-10376171	0	0.000	N
Chr3:10378463-10378510	5	4.500	24
Chr3:10388004-10388212	46	45.333	24
Chr3:10393436-10393699	64	25.786	24
Chr3:10394038-10394062	12	4.166	24
Chr3:10395364-10395617	11	9.500	24
Chr3:10397327-10397342	6	2.202	N
Chr3:10399471-10399596	143	131.331	24
Chr3:10401326-10401340	0	0.000	N
Chr3:10403112-10403334	30	24.501	24
Chr3:10404033-10404063	8	5.666	24
Chr3:10404807-10405119	35	28.336	24
Chr3:10405385-10405557	70	16.807	24
Chr3:10405797-10405965	46	30.052	24
Chr3:10406182-10406343	81	12.677	24
Chr3:10406657-10406662	2	2.000	23
Chr3:10406942-10407303	31	22.128	24
Chr3:10414024-10414286	105	27.804	24
Chr3:10414593-10415380	80	47.008	24
Chr3:10416831-10417734	557	262.681	N
Chr3:10420176-10420191	2	1.083	N
Chr3:10423618-10423837	135	135.000	24
Chr3:10424699-10424713	2	0.667	N
Chr3:10427491-10427505	0	0.000	N
Chr3:10432546-10432701	106	36.856	24
Chr3:10434207-10434726	437	435.252	24
Chr3:10437734-10437748	10	0.909	N
Chr3:10440579-10440690	126	99.830	24
Chr3:10441175-10441911	408	299.554	24
Chr3:10442412-10442442	20	20.000	23
Chr3:10446516-10446530	0	0.000	N
Chr3:10448730-10448736	4	3.500	24
Chr3:10449934-10449970	6	6.000	24
Chr3:10453700-10453734	13	12.500	23
Chr3:10453981-10454098	58	45.252	24
Chr3:10457510-10457611	39	20.260	24
Chr3:10457837-10457960	14	10.370	24
Chr3:10459779-10459952	36	36.000	24
Chr3:10460963-10461976	361	215.156	24
Chr3:10462662-10462681	2	0.611	20
Chr3:10462898-10462909	7	6.500	24
Chr3:10463229-10463800	73	49.684	24
Chr3:10464230-10465090	146	115.179	24
Chr3:10475688-10475716	7	7.000	24
Chr3:10476180-10476351	8	1.970	24
Chr3:10476642-10477182	40	28.188	24
Chr3:10477469-10477615	115	55.844	24
Chr3:10477944-10478075	9	9.000	24
Chr3:10479917-10479947	5	5.000	23
Chr3:10480160-10480334	14	14.000	24
Chr3:10480603-10480611	8	8.000	24
Chr3:10481298-10481328	9	9.000	24
Chr3:10482583-10482628	10	10.000	24
Chr3:10482830-10483036	52	52.000	24
Chr3:10483333-10483559	33	32.498	24
Chr3:10483883-10483930	24	24.000	24
Chr3:10484199-10484219	11	10.166	24
Chr3:10487307-10487321	7	1.366	N
Chr3:10487612-10487626	13	3.050	N
Chr3:10493040-10493557	182	180.326	24
Chr3:10494708-10494722	0	0.000	N
Chr3:10495034-10495051	11	1.922	N
Chr3:10500648-10500662	6	1.156	N
Chr3:10505478-10505494	7	4.700	N
Chr3:10509031-10509056	22	22.000	N
Chr3:10509492-10509677	121	33.965	24
Chr3:10509950-10510124	37	9.838	24
Chr3:10510473-10510552	31	25.321	24
Chr3:10510902-10510950	5	2.580	N
Chr3:10511184-10511663	68	30.879	24
Chr3:10514055-10514852	562	536.485	24
Chr3:10517646-10517944	312	278.429	24
Chr3:10521941-10522461	377	290.365	24
Chr3:10525521-10525659	26	24.999	24
Chr3:10525887-10525926	11	10.000	24
Chr3:10530832-10530943	135	122.499	24
Chr3:10531295-10531405	54	38.000	24
Chr3:10531681-10531705	1	1.000	N
Chr3:10531965-10532182	122	118.584	24
Chr3:10535253-10535353	50	50.000	24
Chr3:10542869-10543090	33	33.000	24
Chr3:10545419-10545445	6	6.000	24
Chr3:10546372-10546620	85	54.502	24
Chr3:10546890-10546913	4	2.000	24
Chr3:10548210-10548225	6	1.643	N
Chr3:10551607-10551621	14	2.001	N
Chr3:10552461-10552841	491	239.903	24
Chr3:10554593-10554811	10	8.667	24
Chr3:10556127-10556418	24	11.695	24
Chr3:10556715-10556874	29	7.920	24
Chr3:10557141-10557185	35	1.173	24
Chr3:10558759-10558782	3	3.000	23
Chr3:10560252-10560266	3	0.200	N
Chr3:10561376-10561391	11	3.666	N
Chr3:10562401-10562667	37	36.334	24
Chr3:10564626-10564807	59	38.250	24
Chr3:10565125-10565147	7	3.333	23
Chr3:10566443-10566458	7	2.250	N
Chr3:10569840-10569854	7	1.000	N
Chr3:10570694-10571077	458	223.000	24
Chr3:10571295-10571301	2	1.000	24
Chr3:10572809-10572999	9	5.167	24
Chr3:10574347-10574371	6	2.600	24
Chr3:10574581-10574646	11	6.622	23
Chr3:10574926-10575092	61	17.720	24
Chr3:10575346-10575395	37	16.206	24
Chr3:10577793-10577812	30	8.643	N
Chr3:10584081-10584287	18	16.139	24
Chr3:10584517-10584742	24	17.042	24
Chr3:10585920-10586135	56	54.202	N
Chr3:10587492-10587507	0	0.000	N
Chr3:10587856-10587885	3	2.500	N
Chr3:10593173-10593556	53	45.432	24
Chr3:10599333-10599485	103	99.580	24
Chr3:10602496-10602510	3	0.867	N
Chr3:10604977-10605427	321	321.000	24
Chr3:10618433-10618447	1	0.333	N
Chr3:10622438-10622452	10	9.100	N
Chr3:10628469-10628539	209	207.161	24
Chr3:10628760-10628775	12	5.100	N
Chr3:10635183-10635287	4	4.000	24
Chr3:10640910-10640969	26	14.001	24
Chr3:10641438-10641449	4	2.000	24
Chr3:10642078-10642101	5	3.000	24
Chr3:10642970-10642986	2	0.268	N
Chr3:10643434-10644097	84	80.833	24
Chr3:10645319-10646094	159	133.131	24
Chr3:10652261-10652396	197	192.824	24
Chr3:10653399-10653522	704	687.526	24
Chr3:10653959-10654341	788	783.114	24
Chr3:10663639-10663654	3	0.750	N
Chr3:10666481-10666876	365	305.286	24
Chr3:10673469-10673512	0	0.000	N
Chr3:10678641-10679004	198	194.198	24
Chr3:10681493-10681933	177	70.304	24
Chr3:10684052-10684074	7	3.800	24
Chr3:10684912-10684961	31	31.000	24
Chr3:10685735-10685750	2	0.700	N
Chr3:10688538-10688554	0	0.000	N
Chr3:10690184-10690270	117	115.701	24
Chr3:10692274-10692276	1	1.000	24
Chr3:10692500-10692707	13	11.500	24
Chr3:10701339-10701430	9	2.500	23
Chr3:10704803-10704838	11	11.000	24
Chr3:10706758-10706936	12	9.000	21
Chr3:10708027-10708042	1	0.333	N
Chr3:10708609-10709197	149	76.124	24
Chr3:10713733-10714099	137	136.329	24
Chr3:10715938-10715953	114	88.396	N
Chr3:10717814-10717945	26	8.200	23
Chr3:10718183-10718421	112	66.808	24
Chr3:10719250-10720035	399	396.087	24
Chr3:10724629-10724677	3	3.000	24
Chr3:10725342-10725357	3	0.333	N
Chr3:10734242-10734481	23	21.751	23
Chr3:10735833-10735847	0	0.000	N
Chr3:10741732-10741785	84	84.000	24
Chr3:10742112-10742176	30	30.000	24
Chr3:10743181-10743209	26	26.000	24
Chr3:10744139-10744155	7	2.052	N
Chr3:10744655-10744669	2	0.200	N
Chr3:10748494-10748516	5	1.500	23
Chr3:10748828-10748851	1	1.000	24
Chr3:10749365-10749379	2	1.167	N
Chr3:10751146-10751562	141	35.772	24
Chr3:10751796-10752505	1742	278.546	N
Chr3:10752913-10753398	1854	1849.365	24
Chr3:10757991-10758542	132	49.698	24
Chr3:10759390-10759465	1461	98.033	N
Chr3:10761093-10761107	2	0.833	N
Chr3:10762866-10763280	233	67.896	24
Chr3:10764169-10764393	156	67.174	24
Chr3:10764925-10765034	20	12.738	24
Chr3:10765697-10765764	7	7.000	24
Chr3:10766221-10766314	16	15.501	24
Chr3:10768443-10768457	8	1.143	N
Chr3:10774061-10774075	1	1.000	N
Chr3:10776212-10776394	38	38.000	24
Chr3:10777026-10777078	9	9.000	24
Chr3:10777382-10777624	864	864.000	24
Chr3:10781377-10781640	300	299.190	24
Chr3:10781880-10781904	9	8.200	24
Chr3:10791116-10791479	160	95.904	24
Chr3:10795820-10795868	27	27.000	24
Chr3:10803111-10803125	2	0.476	N
Chr3:10804533-10804729	36	36.000	24
Chr3:10806247-10806346	6	4.111	N
Chr3:10807497-10807517	2	2.000	24
Chr3:10809087-10809251	44	44.000	24
Chr3:10809596-10809602	1	1.000	24
Chr3:10810076-10810565	85	74.290	24
Chr3:10811249-10811272	11	11.000	24
Chr3:10811512-10812555	249	100.571	24
Chr3:10813000-10813185	98	90.895	24
Chr3:10815865-10815882	1	0.500	N
Chr3:10816181-10816743	145	80.359	24
Chr3:10817046-10817068	6	6.000	24
Chr3:10817304-10817434	20	9.896	24
Chr3:10817658-10817665	3	0.893	21
Chr3:10818079-10818133	9	6.485	24
Chr3:10818529-10818802	139	51.708	24
Chr3:10819363-10819629	39	10.667	24
Chr3:10819875-10820165	38	17.499	24
Chr3:10820431-10820914	64	7.539	24
Chr3:10821610-10821624	0	0.000	N
Chr3:10821868-10822009	141	115.676	24
Chr3:10825154-10825203	28	13.012	24
Chr3:10825509-10825730	22	15.182	24
Chr3:10826904-10826927	5	4.500	24
Chr3:10827209-10827532	225	223.605	24
Chr3:10828181-10828290	5	5.000	24
Chr3:10834411-10834749	433	384.331	24
Chr3:10835517-10835576	17	11.501	24
Chr3:10836147-10836197	28	25.463	24
Chr3:10837417-10838068	38	33.999	24
Chr3:10839203-10839217	13	6.500	N
Chr3:10840412-10840563	198	111.395	24
Chr3:10841575-10841778	287	199.235	24
Chr3:10842499-10842515	4	4.000	23
Chr3:10843322-10843361	4	3.048	23
Chr3:10847563-10847792	188	188.000	24
Chr3:10850367-10850404	14	14.000	24
Chr3:10852934-10852949	0	0.000	N
Chr3:10854534-10854605	8	8.000	23
Chr3:10860481-10860709	192	190.003	24
Chr3:10861602-10861709	40	39.332	24
Chr3:10862955-10863192	54	24.597	24
Chr3:10863546-10863723	46	37.807	24
Chr3:10864266-10864342	14	7.136	24
Chr3:10864586-10865221	67	25.246	24
Chr3:10865536-10865730	75	51.533	24
Chr3:10866003-10866063	26	25.501	24
Chr3:10866300-10866337	8	7.000	23
Chr3:10869666-10869844	247	155.561	24
Chr3:10874069-10874081	1	0.250	N
Chr3:10883058-10883104	188	187.492	24
Chr3:10884289-10884575	72	72.000	24
Chr3:10885756-10885762	7	7.000	24
Chr3:10886672-10886681	2	2.000	24
Chr3:10887425-10887439	3	3.000	24
Chr3:10887982-10888047	7	7.000	23
Chr3:10889484-10889704	22	20.667	24
Chr3:10890093-10890109	1	1.000	24
Chr3:10891210-10892083	61	58.999	24
Chr3:10897068-10897085	0	0.000	N
Chr3:10899101-10899247	3128	3115.488	24
Chr3:10900115-10900143	12	12.000	23
Chr3:10901394-10901625	44	26.070	24
Chr3:10901902-10902383	566	556.095	24
Chr3:10904731-10904919	72	72.000	24
Chr3:10905276-10905384	68	50.653	24
Chr3:10905694-10906014	61	40.596	24
Chr3:10906284-10906320	9	8.000	24
Chr3:10906734-10906750	6	2.584	N
Chr3:10908030-10908404	127	53.378	24
Chr3:10909588-10909616	8	8.000	24
Chr3:10916184-10916337	6	6.000	24
Chr3:10917578-10917609	25	25.000	24
Chr3:10917893-10917930	14	14.000	24
Chr3:10918274-10918289	4	4.000	N
Chr3:10918506-10918506	5	5.000	24
Chr3:10918882-10918898	3	3.000	24
Chr3:10919384-10919398	4	4.000	24
Chr3:10920347-10920363	5	5.000	24
Chr3:10921344-10921345	3	3.000	24
Chr3:10921567-10921791	34	34.000	24
Chr3:10922457-10922472	5	5.000	24
Chr3:10926569-10926600	43	43.000	24
Chr3:10926929-10926967	13	13.000	24
Chr3:10927686-10928125	282	199.205	24
Chr3:10929572-10929709	49	27.695	24
Chr3:10930195-10930269	26	26.000	24
Chr3:10930550-10930768	42	42.000	24
Chr3:10931039-10931162	7	7.000	24
Chr3:10931363-10931411	20	18.500	24
Chr3:10932562-10932595	8	7.334	24
Chr3:10933164-10933489	151	150.003	24
Chr3:10933788-10933797	1	1.000	24
Chr3:10934200-10934272	75	75.000	24
Chr3:10937443-10937480	5	4.500	24
Chr3:10937829-10938389	126	98.167	24
Chr3:10942580-10942672	30	30.000	24
Chr3:10942885-10942914	5	5.000	24
Chr3:10946274-10947157	236	171.737	24
Chr3:10947435-10947455	2	2.000	24
Chr3:10950395-10950634	83	82.502	24
Chr3:10952897-10953127	157	156.498	24
Chr3:10953397-10953493	53	49.502	24
Chr3:10953794-10953796	7	7.000	24
Chr3:10954296-10954705	20	20.000	24
Chr3:10955122-10955149	10	8.000	24
Chr3:10955690-10955719	14	14.000	24
Chr3:10958689-10958801	270	230.256	24
Chr3:10960300-10960314	0	0.000	N
Chr3:10960859-10961215	58	39.191	24
Chr3:10961757-10961782	3	3.000	24
Chr3:10962064-10962120	7	5.000	24
Chr3:10968719-10968748	6	5.000	N
Chr3:10969294-10969303	1	1.000	N
Chr3:10969797-10969813	0	0.000	N
Chr3:10970145-10971962	402	250.808	N
Chr3:10972674-10972738	18	14.000	24
Chr3:10972944-10972965	7	3.500	24
Chr3:10973205-10973704	56	36.999	24
Chr3:10974000-10974728	55	25.701	N
Chr3:10974951-10974974	9	4.500	N
Chr3:10975218-10976022	93	58.004	24
Chr3:10976414-10976430	1	1.000	N
Chr3:10977292-10977307	3	0.600	N
Chr3:10977607-10977630	6	6.000	24
Chr3:10978093-10978523	39	33.524	24
Chr3:10978848-10978869	9	9.000	24
Chr3:10979172-10979224	17	12.792	24
Chr3:10979567-10979694	12	11.000	24
Chr3:10979971-10980635	205	169.064	24
Chr3:10983348-10983492	25	20.750	24
Chr3:10984834-10985057	62	61.498	N
Chr3:10990732-10990764	9	9.000	24
Chr3:10991042-10991179	91	91.000	24
Chr3:10991501-10991628	26	23.340	24
Chr3:10997068-10997087	11	11.000	24
Chr3:10997494-10998201	96	66.720	24
Chr3:10998582-10998625	6	6.000	24
Chr3:10999542-10999559	1	0.500	24
Chr3:10999977-10999991	1	0.500	24
Chr3:11000338-11000526	16	7.117	24
Chr3:11000799-11000822	2	2.000	24
Chr3:11001130-11001175	31	31.000	24
Chr3:11010270-11010354	23	12.199	24
Chr3:11010616-11010639	6	6.000	24
Chr3:11016221-11016246	9	9.000	23
Chr3:11016622-11016683	9	8.333	N
Chr3:11016973-11016994	4	4.000	22
Chr3:11018085-11018684	50	50.000	24
Chr3:11019161-11019183	3	3.000	24
Chr3:11019408-11019431	12	12.000	24
Chr3:11019666-11019720	4	4.000	24
Chr3:11019898-11020078	14	14.000	24
Chr3:11021721-11022659	378	255.150	24
Chr3:11023245-11023254	2	2.000	N
Chr3:11024109-11024212	43	42.144	24
Chr3:11024509-11024530	3	3.000	24
Chr3:11029348-11029363	13	5.667	N
Chr3:11031518-11031601	38	38.000	24
Chr3:11032179-11032473	54	51.457	24
Chr3:11035494-11035660	209	207.997	N
Chr3:11036245-11036687	236	216.412	24
Chr3:11041877-11041910	39	28.583	24
Chr3:11042355-11042424	22	17.783	24
Chr3:11044140-11044407	54	49.880	24
Chr3:11049072-11049087	7	6.100	N
Chr3:11049685-11049765	18	15.667	24
Chr3:11052966-11053224	376	372.503	24
Chr3:11053957-11054137	32	32.000	24
Chr3:11054437-11056009	243	65.318	24
Chr3:11056608-11056706	32	10.342	24
Chr3:11057589-11057726	26	1.193	24
Chr3:11058845-11059108	23	4.556	24
Chr3:11059857-11059904	18	16.128	24
Chr3:11060189-11060411	34	25.435	24
Chr3:11060630-11060644	2	0.361	N
Chr3:11061591-11062245	120	20.364	24
Chr3:11062648-11062867	52	20.275	24
Chr3:11064497-11064871	431	231.662	24
Chr3:11065487-11065765	26	26.000	24
Chr3:11067029-11067167	16	16.000	24
Chr3:11068135-11068377	43	43.000	24
Chr3:11070417-11070653	37	33.666	24
Chr3:11070934-11071027	74	74.000	24
Chr3:11071279-11071360	33	33.000	24
Chr3:11075578-11075645	11	1.433	N
Chr3:11077831-11077986	27	27.000	24
Chr3:11078992-11079570	425	402.985	24
Chr3:11080261-11080290	7	5.000	24
Chr3:11082734-11083218	447	435.289	24
Chr3:11086336-11086921	75	64.312	24
Chr3:11087241-11087599	59	25.464	24
Chr3:11088886-11089875	170	158.066	24
Chr3:11090389-11090976	134	17.902	24
Chr3:11091728-11091748	2	2.000	24
Chr3:11092016-11092153	9	8.333	24
Chr3:11092414-11092423	6	6.000	24
Chr3:11094036-11094059	4	4.000	24
Chr3:11094294-11094756	224	200.301	24
Chr3:11095810-11095946	113	113.000	24
Chr3:11097274-11097333	43	6.712	24
Chr3:11098437-11098499	12	2.333	24
Chr3:11098786-11098819	10	1.667	24
Chr3:11099235-11100101	351	250.263	24
Chr3:11100872-11100949	142	140.495	24
Chr3:11103605-11103619	4	0.500	N
Chr3:11104171-11104553	237	236.502	24
Chr3:11104879-11105115	68	66.001	24
Chr3:11111154-11111203	9	6.500	24
Chr3:11111501-11111694	24	22.001	24
Chr3:11112272-11112332	20	20.000	24
Chr3:11113058-11113072	5	5.000	24
Chr3:11115396-11116128	334	322.009	24
Chr3:11116582-11117668	190	186.333	24
Chr3:11118110-11118482	32	32.000	24
Chr3:11118716-11119003	50	43.500	24
Chr3:11119424-11119582	12	12.000	24
Chr3:11119792-11119811	12	11.000	23
Chr3:11120169-11120767	651	643.839	24
Chr3:11128289-11128307	14	4.166	N
Chr3:11132205-11132635	107	44.234	24
Chr3:11132837-11132878	12	12.000	24
Chr3:11133772-11133877	28	26.499	24
Chr3:11134111-11134184	7	7.000	24
Chr3:11134479-11134479	3	3.000	23
Chr3:11134692-11134714	4	4.000	24
Chr3:11135014-11135019	8	7.500	22
Chr3:11135401-11135912	166	123.620	24
Chr3:11140321-11140502	391	391.000	24
Chr3:11140761-11141118	339	337.508	24
Chr3:11141508-11141760	188	152.825	24
Chr3:11142185-11142575	261	250.612	24
Chr3:11142837-11142854	1	1.000	24
Chr3:11143508-11144728	116	95.909	24
Chr3:11145011-11145163	25	24.500	24
Chr3:11145396-11146093	51	48.083	24
Chr3:11146522-11147875	211	204.248	24
Chr3:11148216-11148233	6	6.000	N
Chr3:11149345-11149360	0	0.000	N
Chr3:11152179-11152586	48	45.331	24
Chr3:11152850-11153104	58	54.300	24
Chr3:11153441-11153465	7	7.000	24
Chr3:11153732-11153842	7	7.000	24
Chr3:11154319-11154344	51	50.500	N
Chr3:11157850-11158937	998	944.906	24
Chr3:11160320-11160380	19	19.000	24
Chr3:11160891-11160945	9	9.000	24
Chr3:11162733-11163060	781	622.613	24
Chr3:11166952-11167379	66	20.724	24
Chr3:11169479-11169500	4	4.000	24
Chr3:11170148-11170710	75	55.403	24
Chr3:11172498-11172521	5	5.000	24
Chr3:11173149-11173201	36	36.000	24
Chr3:11174076-11174098	3	2.500	22
Chr3:11174297-11174340	3	3.000	24
Chr3:11175759-11175844	12	12.000	24
Chr3:11176166-11176189	4	4.000	23
Chr3:11176809-11177351	107	52.901	24
Chr3:11177580-11177858	25	20.363	24
Chr3:11178381-11178421	21	6.716	24
Chr3:11178758-11178771	3	0.265	24
Chr3:11179434-11179456	4	0.291	N
Chr3:11179788-11179789	3	0.200	24
Chr3:11180323-11180433	17	2.327	24
Chr3:11180658-11180986	49	13.906	24
Chr3:11181332-11181638	161	89.194	24
Chr3:11181976-11183549	412	410.187	24
Chr3:11183776-11184170	79	62.165	24
Chr3:11184724-11184827	51	42.998	24
Chr3:11185272-11185471	62	62.000	24
Chr3:11186505-11186528	2	2.000	24
Chr3:11186818-11186887	11	11.000	24
Chr3:11191902-11191924	4	4.000	N
Chr3:11194043-11194060	15	12.000	N
Chr3:11196342-11196935	402	327.027	24
Chr3:11197392-11197716	27	27.000	24
Chr3:11198890-11198904	0	0.000	N
Chr3:11199826-11199877	24	18.499	24
Chr3:11200214-11200542	31	22.056	24
Chr3:11200972-11200987	5	0.065	24
Chr3:11201273-11201482	31	13.838	24
Chr3:11201887-11202092	4	3.143	24
Chr3:11202729-11202761	11	8.330	24
Chr3:11203105-11203361	42	30.345	24
Chr3:11204617-11204639	7	7.000	24
Chr3:11205077-11205767	169	87.119	24
Chr3:11206104-11206489	56	38.780	24
Chr3:11207440-11207494	461	460.493	24
Chr3:11209779-11209794	5	4.143	N
