#Locus	Reads	Rep-total	DicerCall
Chr2:17523780-17523795	4	1.511	N
Chr2:17528270-17528284	7	0.745	N
Chr2:17530387-17530401	16	4.366	N
Chr2:17530730-17531037	177	126.502	24
Chr2:17538687-17538784	23	12.659	N
Chr2:17545723-17545958	140	97.118	24
Chr2:17546751-17546814	15	11.501	24
Chr2:17548411-17548425	2	0.142	N
Chr2:17567512-17567526	4	2.000	N
Chr2:17580766-17580779	8	1.834	N
Chr2:17586512-17586527	2	0.500	N
Chr2:17589015-17589090	3	1.292	20
Chr2:17590788-17590806	2	2.000	20
Chr2:17595531-17595545	14	5.200	N
Chr2:17606962-17606976	4	1.333	N
Chr2:17623178-17623192	17	4.750	N
Chr2:17635445-17635449	0	0.000	N
Chr2:17635746-17635811	64	64.000	24
Chr2:17644793-17644804	14	5.674	N
Chr2:17651196-17651210	1	1.000	N
Chr2:17658858-17658872	0	0.000	N
Chr2:17660778-17660847	736	45.853	N
Chr2:17661346-17661360	2	0.667	N
Chr2:17662998-17663012	3	0.313	N
Chr2:17664313-17664362	71	71.000	24
Chr2:17674344-17674360	6	3.533	N
Chr2:17675911-17676205	140	127.638	24
Chr2:17681489-17681501	5	1.112	N
Chr2:17699174-17699188	131	46.335	N
Chr2:17711790-17711791	0	0.000	N
Chr2:17730531-17730545	44	16.667	N
Chr2:17732566-17732600	4	2.400	N
Chr2:17733424-17733442	1	1.000	23
Chr2:17736161-17736176	43	42.501	N
Chr2:17737406-17737416	1	1.000	N
Chr2:17737931-17737946	11	4.500	N
Chr2:17740793-17740807	14	4.500	N
Chr2:17742944-17742959	1	0.333	N
Chr2:17748095-17748110	2	2.000	N
Chr2:17765480-17765494	0	0.000	N
Chr2:17766241-17766257	452	165.658	N
Chr2:17770857-17770870	1	0.500	N
Chr2:17773755-17773773	38	23.750	N
Chr2:17775835-17775844	2	2.000	N
Chr2:17778824-17778839	4	3.333	N
Chr2:17788494-17788665	86	66.934	24
Chr2:17797381-17797394	1	0.067	N
Chr2:17799735-17799790	14	10.500	N
Chr2:17834610-17834625	2	0.500	N
Chr2:17834997-17835013	23	20.376	N
Chr2:17848475-17848489	6	6.000	N
Chr2:17852913-17852929	7	3.375	N
Chr2:17855698-17855713	1	0.333	N
Chr2:17873690-17873743	7	1.600	N
Chr2:17884717-17884732	6	1.030	N
Chr2:17886133-17886145	1	0.333	N
Chr2:17895718-17895726	2	2.000	N
Chr2:17903618-17903634	3	0.750	N
Chr2:17904352-17904390	2	2.000	24
Chr2:17904682-17904855	64	54.848	24
Chr2:17919163-17919179	3	3.000	N
Chr2:17922068-17922273	3	0.300	N
Chr2:17923079-17923639	102	63.342	N
Chr2:17949801-17949816	19	9.033	N
Chr2:17953485-17953499	116	58.000	N
Chr2:17965477-17965491	23	3.834	N
Chr2:17983839-17983853	3	3.000	N
Chr2:17992541-17993109	83	55.394	24
Chr2:17995570-17995644	266	71.448	N
Chr2:18002185-18002201	20	16.916	N
Chr2:18012370-18012386	2	0.400	N
Chr2:18018219-18018617	141	141.000	21
Chr2:18034348-18034364	25	7.000	N
Chr2:18057223-18057237	28	3.111	N
Chr2:18061200-18061215	1	1.000	N
Chr2:18062841-18062855	32	3.555	N
Chr2:18067502-18067518	7	2.167	N
Chr2:18070476-18070494	5	5.000	N
Chr2:18074028-18074049	2	2.000	N
Chr2:18077129-18077143	6	6.000	N
Chr2:18081677-18081691	12	2.375	N
Chr2:18086306-18086321	9	2.166	N
Chr2:18087541-18087556	7	5.591	N
Chr2:18091963-18092154	525	402.150	24
Chr2:18093091-18093310	543	427.775	24
Chr2:18104111-18104125	52	21.835	N
Chr2:18106707-18107006	461	355.661	24
Chr2:18109699-18109715	2	2.000	N
Chr2:18113385-18113399	6	1.000	N
Chr2:18116878-18116892	7	4.052	N
Chr2:18117316-18117330	7	1.500	N
Chr2:18127154-18127167	3	0.667	N
Chr2:18130891-18130906	6	2.393	N
Chr2:18131848-18131865	0	0.000	N
Chr2:18132914-18132928	1	0.500	N
Chr2:18135141-18135155	9	9.000	N
Chr2:18138487-18138501	16	3.654	N
Chr2:18144487-18144503	56	49.375	N
Chr2:18150856-18150872	3	0.683	N
Chr2:18155932-18155990	7	1.242	23
Chr2:18159109-18159123	1	0.125	N
Chr2:18165841-18166058	310	159.526	24
Chr2:18173394-18173409	9	2.228	N
Chr2:18179444-18179460	11	7.166	N
Chr2:18181633-18181648	16	2.634	N
Chr2:18193597-18193655	12	2.914	N
Chr2:18205104-18205119	25	12.910	N
Chr2:18207496-18207589	7	7.000	N
Chr2:18213129-18213134	3	1.667	N
Chr2:18224205-18224219	2	0.667	N
Chr2:18227606-18227610	2	2.000	21
Chr2:18229983-18229998	10	9.500	N
Chr2:18233633-18233647	18	7.333	N
Chr2:18253854-18253868	15	2.145	N
Chr2:18268162-18268182	3	0.278	24
Chr2:18268484-18268504	1	1.000	24
Chr2:18289175-18289221	8	4.648	24
Chr2:18289620-18289650	2	0.562	24
Chr2:18305872-18305886	4	0.500	N
Chr2:18307077-18307092	5	1.572	N
Chr2:18309542-18309566	5	5.000	N
Chr2:18309939-18310062	38	8.181	N
Chr2:18316706-18316719	1	1.000	N
Chr2:18317620-18317634	7	1.600	N
Chr2:18324005-18324019	0	0.000	N
Chr2:18324938-18324952	1	0.091	N
Chr2:18325897-18325911	4	0.400	N
Chr2:18326223-18326237	2	0.194	N
Chr2:18333118-18333128	3	0.792	N
Chr2:18333746-18333762	2	0.667	N
Chr2:18347996-18348058	10	5.500	23
Chr2:18350552-18350567	0	0.000	N
Chr2:18353716-18353839	132	132.000	24
Chr2:18355805-18355901	144	132.005	24
Chr2:18365331-18365397	4	4.000	N
Chr2:18365839-18365862	2	2.000	N
Chr2:18366086-18366169	19	19.000	N
Chr2:18366499-18366499	2	2.000	N
Chr2:18387862-18388250	519	417.847	24
Chr2:18390897-18391276	812	639.775	24
Chr2:18393412-18393698	801	621.015	24
Chr2:18396021-18396148	518	492.359	24
Chr2:18397294-18397310	1	0.250	N
Chr2:18404870-18404884	5	2.500	N
Chr2:18410594-18410608	59	27.642	N
Chr2:18418956-18418971	4	0.667	N
Chr2:18425282-18425304	6	6.000	N
Chr2:18436904-18437104	13	13.000	22
Chr2:18443021-18443037	2	1.067	N
Chr2:18457274-18457288	0	0.000	N
Chr2:18458737-18458753	26	12.334	N
Chr2:18465577-18465591	14	2.334	N
Chr2:18467089-18467106	30	26.118	N
Chr2:18479791-18479805	12	3.917	N
Chr2:18484877-18484891	13	12.100	N
Chr2:18497392-18497637	152	87.643	N
Chr2:18498007-18498622	239	157.620	24
Chr2:18505127-18505142	1	0.333	N
Chr2:18525020-18525036	33	6.762	N
Chr2:18527583-18527597	12	5.833	N
Chr2:18528099-18528232	57	57.000	24
Chr2:18548388-18548402	6	1.166	N
Chr2:18566720-18566735	8	7.022	N
Chr2:18569923-18569986	98	29.028	N
Chr2:18576257-18576273	1	0.500	N
Chr2:18577814-18577940	25	6.340	N
Chr2:18583683-18583699	33	16.678	N
Chr2:18586369-18586384	3	3.000	N
Chr2:18587435-18587457	10	10.000	N
Chr2:18594158-18595205	80	75.424	24
Chr2:18595422-18595436	31	31.000	N
Chr2:18600379-18600393	4	1.333	N
Chr2:18612615-18612631	13	6.833	N
Chr2:18619065-18619237	30	9.000	21
Chr2:18626378-18626992	47	42.648	N
Chr2:18629779-18629793	13	3.250	N
Chr2:18644320-18644335	1	1.000	N
Chr2:18645701-18645716	21	20.200	N
Chr2:18651290-18651660	64	63.501	24
Chr2:18651907-18651972	3	3.000	24
Chr2:18652392-18652801	26	25.251	24
Chr2:18653459-18653621	0	0.000	N
Chr2:18653827-18654209	13	13.000	24
Chr2:18654442-18655509	267	262.488	24
Chr2:18659650-18660425	259	107.770	24
Chr2:18674393-18674409	26	26.000	N
Chr2:18676268-18676517	13	13.000	24
Chr2:18676813-18676855	126	124.160	24
Chr2:18700247-18700271	3	3.000	N
Chr2:18702349-18703182	556	421.170	23
Chr2:18703678-18703749	106	8.151	N
Chr2:18708034-18708052	1	1.000	N
Chr2:18737567-18737583	13	9.200	N
Chr2:18741484-18741488	1	0.167	N
Chr2:18743120-18743132	2	2.000	N
Chr2:18763639-18763653	2	0.250	N
Chr2:18764873-18764887	0	0.000	N
Chr2:18765097-18765097	1	0.333	N
Chr2:18767231-18767246	25	12.318	N
Chr2:18768518-18768533	6	1.072	N
Chr2:18769606-18769618	8	5.296	N
Chr2:18779497-18779511	2	0.167	N
Chr2:18792134-18792150	425	350.498	N
Chr2:18795843-18795858	35	4.245	N
Chr2:18797542-18797848	62	55.502	24
Chr2:18803609-18804020	687	379.224	24
Chr2:18823100-18823114	13	11.500	N
Chr2:18832699-18832714	1	0.333	N
Chr2:18839584-18839596	4	4.000	N
Chr2:18845855-18845863	0	0.000	N
Chr2:18854202-18854382	6	5.059	24
Chr2:18870290-18870304	1	0.077	N
Chr2:18877943-18877957	1	1.000	24
Chr2:18878208-18878231	2	2.000	24
Chr2:18890281-18890416	43	42.127	24
Chr2:18890932-18891315	22	15.167	23
Chr2:18897236-18897251	4	0.708	N
Chr2:18910503-18910716	15	13.500	N
Chr2:18911100-18911223	3	3.000	N
Chr2:18911719-18911800	29	6.940	N
Chr2:18915744-18915759	1	0.250	N
Chr2:18917728-18917744	5	5.000	N
Chr2:18922134-18922151	6	1.367	N
Chr2:18925227-18925242	25	14.520	N
Chr2:18932556-18932573	4	2.000	N
Chr2:18936332-18936354	3	0.783	N
Chr2:18938719-18938761	67	15.665	N
Chr2:18956640-18956711	10461	961.366	N
Chr2:18957680-18957960	221	205.574	24
Chr2:18960229-18960244	1	0.500	N
Chr2:18969739-18969753	12	12.000	N
Chr2:18971781-18971969	16	14.445	N
Chr2:18972497-18972895	94	93.502	24
Chr2:18973412-18974353	469	454.930	N
Chr2:18978371-18978385	2	0.400	N
Chr2:18979530-18979545	16	8.667	N
Chr2:18986173-18986220	10	9.029	N
Chr2:18991245-18991267	15	15.000	23
Chr2:18994116-18994142	6	3.750	N
Chr2:18994636-18994852	2295	1769.216	21
Chr2:19000560-19000581	19	18.500	N
Chr2:19008846-19008861	18	17.201	N
Chr2:19014479-19014492	12	3.592	N
Chr2:19015944-19015958	3	0.176	N
Chr2:19023686-19023700	14	0.666	N
Chr2:19040729-19040744	20	4.724	N
Chr2:19050302-19050318	15	2.717	N
Chr2:19054429-19054445	7	3.333	N
Chr2:19060154-19060168	3	1.250	N
Chr2:19067369-19067384	343	145.844	N
Chr2:19071553-19072033	285	149.853	24
Chr2:19107626-19107641	10	3.250	N
Chr2:19118714-19118730	9	1.107	N
Chr2:19143651-19143862	78	67.837	24
Chr2:19150600-19150613	4	3.167	N
Chr2:19152403-19152418	0	0.000	N
Chr2:19160178-19160193	6	6.000	N
Chr2:19163047-19163420	46	14.964	24
Chr2:19171760-19171775	5	4.200	N
Chr2:19172215-19172635	44	6.798	24
Chr2:19176097-19176306	3020	959.756	21
Chr2:19195388-19196131	72	25.150	24
Chr2:19196484-19196501	2	0.067	23
Chr2:19196750-19196802	1	1.000	24
Chr2:19202120-19202137	2	0.583	N
Chr2:19204622-19204637	2	0.667	N
Chr2:19214730-19214744	1	0.333	N
Chr2:19215916-19215917	2	2.000	22
Chr2:19220124-19220595	305	288.164	24
Chr2:19235879-19235924	18	18.000	24
Chr2:19242325-19242333	0	0.000	N
Chr2:19242702-19243131	64	28.890	24
Chr2:19243688-19243711	5	4.500	N
Chr2:19243986-19244411	17	15.834	N
Chr2:19244810-19244871	7	6.334	N
Chr2:19248715-19248736	9	9.000	22
Chr2:19249901-19249906	1	0.500	24
Chr2:19255455-19255469	4	1.333	N
Chr2:19260074-19260088	0	0.000	N
Chr2:19262057-19262071	3	0.600	N
Chr2:19268613-19268650	6	2.333	24
Chr2:19268997-19269129	44	13.860	24
Chr2:19272740-19272889	7	2.500	N
Chr2:19280528-19280543	8	2.666	N
Chr2:19283248-19283263	30	8.103	N
Chr2:19289079-19289095	111	101.898	N
Chr2:19291177-19291191	5	0.643	N
Chr2:19291678-19291691	2	0.476	N
Chr2:19297507-19297511	1	0.333	N
Chr2:19310168-19310182	10	4.000	N
Chr2:19312202-19312217	3	2.143	N
Chr2:19319830-19319996	552	548.357	21
Chr2:19322312-19323374	57	19.648	24
Chr2:19323627-19323823	25	12.450	24
Chr2:19325480-19325494	0	0.000	N
Chr2:19329093-19329256	9	4.238	N
Chr2:19332308-19332327	6	1.619	N
Chr2:19336082-19336097	38	16.853	N
Chr2:19336370-19336384	62	29.921	N
Chr2:19344427-19344502	849	83.117	N
Chr2:19345119-19345150	25	9.183	N
Chr2:19348038-19348052	5	0.500	N
Chr2:19350307-19350317	1	0.100	N
Chr2:19350664-19350678	37	27.399	N
Chr2:19354095-19354401	20	20.000	23
Chr2:19367691-19367983	87	85.999	N
Chr2:19368391-19368396	4	3.000	N
Chr2:19374094-19374339	158	157.494	24
Chr2:19376913-19376928	32	9.283	N
Chr2:19393869-19393887	14	5.810	N
Chr2:19394975-19394990	67	14.097	N
Chr2:19400166-19400183	61	61.000	N
Chr2:19405373-19405387	6	3.250	N
Chr2:19414093-19414621	53	23.585	24
Chr2:19415061-19415188	5623	5301.364	21
Chr2:19416453-19416474	1	1.000	N
Chr2:19428744-19428746	3	3.000	N
Chr2:19433256-19433323	25	25.000	24
Chr2:19440759-19440773	15	7.500	N
Chr2:19446475-19446489	2	1.250	N
Chr2:19446892-19447393	62	60.834	N
Chr2:19450130-19450145	11	2.750	N
Chr2:19451082-19451096	9	3.000	N
Chr2:19470079-19470093	8	6.259	N
Chr2:19473232-19473247	1	0.333	N
Chr2:19473627-19473752	5	4.500	N
Chr2:19485178-19485192	2	0.400	N
Chr2:19504600-19504611	12	9.810	N
Chr2:19505675-19505690	32	12.749	N
Chr2:19513106-19513120	3	0.410	N
Chr2:19520752-19520864	189	87.602	21
Chr2:19523424-19523438	7	7.000	N
Chr2:19527964-19528031	35	23.769	24
Chr2:19528304-19528855	101	65.044	24
Chr2:19533135-19533151	2	1.125	N
Chr2:19536893-19536907	2	0.286	N
Chr2:19540924-19540927	3	1.350	N
Chr2:19548553-19548568	9	3.833	N
Chr2:19552528-19552545	352	306.592	N
Chr2:19558453-19558464	3	2.167	N
Chr2:19559169-19559225	3	3.000	N
Chr2:19559853-19559925	32	9.210	N
Chr2:19577146-19577189	17	8.575	N
Chr2:19586520-19586534	1	0.333	N
Chr2:19587315-19587463	98	71.334	N
Chr2:19598619-19598633	2	2.000	N
Chr2:19606850-19606866	17	11.417	N
Chr2:19607079-19607093	39	10.417	N
Chr2:19610809-19610823	0	0.000	N
Chr2:19612880-19612896	8	3.700	N
Chr2:19613273-19613287	1	0.333	N
Chr2:19620505-19620521	18	5.083	N
Chr2:19623119-19623536	160	130.880	24
Chr2:19637960-19637974	9	1.800	N
Chr2:19638636-19638647	3	1.143	N
Chr2:19655682-19655697	1	0.200	N
Chr2:19657527-19657540	8	3.500	N
Chr2:19663347-19663361	12	12.000	N
Chr2:19664280-19664296	21	8.417	N
Chr2:19682631-19682646	4	0.500	N
Chr2:19683467-19683907	177	92.606	24
Chr2:19689065-19689077	7	2.167	N
Chr2:19691152-19691166	1	0.036	N
Chr2:19695501-19695518	1	0.333	N
Chr2:19697366-19697709	115	107.732	24
Chr3:544-634	4	4.000	21
Chr3:920-1661	229	174.819	N
Chr3:6243-6257	5	1.572	N
Chr3:15096-15113	18	14.333	N
Chr3:27348-27363	2	2.000	N
Chr3:28602-28874	14	14.000	24
Chr3:29182-29341	16	15.501	24
Chr3:30053-30067	5	1.762	N
Chr3:36774-36788	13	5.292	N
Chr3:38052-38067	44	26.752	N
Chr3:38724-38739	22	22.000	N
Chr3:40392-40406	275	274.120	N
Chr3:41405-41420	4	2.000	N
Chr3:42813-43068	38	18.483	24
Chr3:51091-51116	0	0.000	N
Chr3:51959-51975	142	127.331	N
Chr3:55804-55860	10	10.000	22
Chr3:56254-56270	119	59.500	N
Chr3:59300-59314	1	0.200	N
Chr3:65659-65674	3	1.667	N
Chr3:67247-67262	26	16.000	N
Chr3:71779-71798	122	43.249	N
Chr3:81991-82006	25	4.728	N
Chr3:88391-88579	18	18.000	N
Chr3:88842-88858	5	5.000	N
Chr3:104058-104072	7	2.333	N
Chr3:104683-105055	1153	966.675	N
Chr3:105581-105854	237	236.242	24
Chr3:107778-107794	1	0.250	N
Chr3:123037-123052	48	25.526	N
Chr3:129491-129644	3	3.000	21
Chr3:129968-130027	24	24.000	24
Chr3:130655-130709	8	8.000	23
Chr3:132464-132690	150	150.000	24
Chr3:133010-133024	7	2.317	N
Chr3:136747-136762	4	4.000	N
Chr3:149614-149628	0	0.000	N
Chr3:156106-156209	83	83.000	24
Chr3:156478-156494	1	1.000	24
Chr3:156906-156924	7	1.976	N
Chr3:158212-158217	1	1.000	23
Chr3:159016-159052	7	7.000	23
Chr3:160386-160401	8	3.583	N
Chr3:162423-162439	0	0.000	N
Chr3:168029-168241	23	18.333	N
Chr3:171781-171797	28	16.626	N
Chr3:176905-176919	11	3.000	N
Chr3:178034-178048	12	11.500	N
Chr3:187095-187109	2	0.667	N
Chr3:187729-187748	9	8.500	N
Chr3:189914-189919	6	5.333	N
Chr3:195046-196717	72	68.875	N
Chr3:197801-197909	5	5.000	N
Chr3:213571-213587	3	3.000	N
Chr3:215994-216009	13	5.889	N
Chr3:218340-218542	5	2.333	N
Chr3:220490-220501	10	4.467	N
Chr3:249918-249932	1	0.143	N
Chr3:250830-250844	11	9.750	N
Chr3:253581-253596	271	171.001	N
Chr3:258284-258302	2	2.000	N
Chr3:259634-259708	56	16.386	N
Chr3:263564-263580	100	100.000	N
Chr3:268344-268358	8	0.982	N
Chr3:268985-269001	1	1.000	N
Chr3:282396-282411	24	13.999	N
Chr3:283750-283767	6	4.000	N
Chr3:286727-286744	108	74.099	N
Chr3:287273-287287	6	2.666	N
Chr3:294517-294528	1	1.000	N
Chr3:298434-298449	0	0.000	N
Chr3:301945-301959	6	2.150	N
Chr3:319431-319446	22	18.834	N
Chr3:320388-320403	31	14.049	N
Chr3:328683-328695	3	0.643	N
Chr3:330112-330126	10	5.000	N
Chr3:330759-330773	0	0.000	N
Chr3:331828-331844	12	3.044	N
Chr3:343617-343833	144	144.000	21
Chr3:345698-345712	3	2.000	N
Chr3:346530-346546	12	10.750	N
Chr3:348038-348052	27	15.501	N
Chr3:348661-348677	35	12.974	N
Chr3:364437-364455	2	2.000	N
Chr3:365144-365147	1	1.000	N
Chr3:365793-365807	3	1.250	N
Chr3:367339-367345	0	0.000	N
Chr3:371735-371749	9	1.800	N
Chr3:374136-374151	16	16.000	N
Chr3:378889-378903	5	4.500	N
Chr3:389227-389239	1	0.250	N
Chr3:394893-394909	4	1.000	N
Chr3:404413-404429	2	0.433	N
Chr3:422637-423203	129	69.415	24
Chr3:430063-430130	1	0.200	N
Chr3:432103-432116	0	0.000	N
Chr3:433066-433079	3	1.833	N
Chr3:434378-434392	15	2.500	N
Chr3:437349-437363	14	8.652	N
Chr3:451720-452153	343	283.181	N
Chr3:469660-469716	26	2.012	N
Chr3:476801-476856	242	13.165	N
Chr3:483619-483634	1	0.091	N
Chr3:486328-486344	2	0.667	N
Chr3:495770-495895	76	43.920	24
Chr3:499428-499443	73	70.803	N
Chr3:504049-504063	0	0.000	N
Chr3:509172-509388	13	12.000	N
Chr3:509890-510102	10	7.896	N
Chr3:510312-510526	11	11.000	N
Chr3:510778-510849	10	10.000	N
Chr3:511090-511327	26	25.334	N
Chr3:513497-513511	2	1.083	N
Chr3:515235-515250	15	2.078	N
Chr3:522968-522982	3	0.833	N
Chr3:524434-524452	19	6.095	N
Chr3:525045-525830	168	147.672	24
Chr3:526201-526215	3	3.000	N
Chr3:537605-537620	379	379.000	N
Chr3:538859-539199	42	11.449	24
Chr3:557517-558084	304	95.882	24
Chr3:564010-564025	76	66.736	N
Chr3:564411-564425	2	0.667	N
Chr3:573446-573460	2	0.400	N
Chr3:577405-577419	12	3.866	N
Chr3:580830-580844	1	0.333	N
Chr3:586086-586160	495	165.974	N
Chr3:602307-602323	1	1.000	N
Chr3:609843-609857	93	91.754	N
Chr3:616493-616895	48	47.501	N
Chr3:618620-618635	19	14.833	N
Chr3:647074-647099	32	9.501	24
Chr3:652289-652304	2	0.222	N
Chr3:655897-655912	8	2.166	N
Chr3:658448-658448	11	4.034	N
Chr3:670069-670084	2	2.000	N
Chr3:677593-677607	0	0.000	N
Chr3:681123-681137	25	8.332	N
Chr3:685551-685565	0	0.000	N
Chr3:686998-687012	14	6.500	N
Chr3:691198-691213	36	21.334	N
Chr3:694979-694994	2	1.091	N
Chr3:702278-702292	11	9.500	N
Chr3:704684-704909	34	23.130	N
Chr3:705130-705145	0	0.000	N
Chr3:719873-719908	4	4.000	24
Chr3:727951-727968	5	5.000	N
Chr3:729346-729372	4	4.000	N
Chr3:756789-756867	8	8.000	N
Chr3:760306-760480	89	74.787	24
Chr3:772374-772389	4	0.403	N
Chr3:773553-773579	3	3.000	N
Chr3:775079-775095	4	1.188	N
Chr3:776097-776111	2	0.833	N
Chr3:783017-783032	9	1.375	N
Chr3:797897-797911	5	0.944	N
Chr3:804234-804251	6	3.583	N
Chr3:810201-810520	118	118.000	24
Chr3:826913-827114	220	218.658	24
Chr3:831065-831081	89	52.074	N
Chr3:840480-840494	11	3.000	N
Chr3:845406-845464	8	7.500	24
Chr3:847266-847280	47	47.000	N
Chr3:848741-848898	148	147.497	24
Chr3:849172-849199	3	3.000	20
Chr3:861637-861652	3	0.750	N
Chr3:862689-862704	1	0.125	N
Chr3:863496-863513	1	0.167	N
Chr3:864130-864144	4	4.000	N
Chr3:868428-868442	102	100.450	N
Chr3:868898-868913	13	9.000	N
Chr3:871614-871660	95	76.266	N
Chr3:873444-873576	186	186.000	24
Chr3:875103-875172	48	47.501	24
Chr3:882268-882283	27	9.501	N
Chr3:902402-902416	270	93.987	N
Chr3:911740-911754	4	2.000	N
Chr3:913778-913793	0	0.000	N
Chr3:922878-922892	3	1.500	N
Chr3:924130-924146	27	7.274	N
Chr3:931435-931452	2	0.667	N
Chr3:933013-933029	6	0.905	N
Chr3:934130-934144	28	9.783	N
Chr3:935532-935548	5	2.611	N
Chr3:948254-948270	1	0.083	N
Chr3:955846-955862	92	41.823	N
Chr3:960055-960056	10	6.000	N
Chr3:960630-960645	0	0.000	N
Chr3:964003-964017	11	8.958	N
Chr3:964967-964981	3	1.150	N
Chr3:966927-966941	27	14.912	N
Chr3:971847-971862	1	0.111	N
Chr3:980289-980303	26	8.666	N
Chr3:982006-982074	27	5.792	N
Chr3:984136-984170	20	1.574	N
Chr3:985537-985827	11	10.084	24
Chr3:986047-986115	21	20.500	24
Chr3:986450-986511	1	1.000	23
Chr3:989543-989557	19	4.028	N
Chr3:1001846-1001861	9	1.500	N
Chr3:1002253-1002269	3	0.536	N
Chr3:1018018-1018034	23	7.500	N
Chr3:1022143-1022157	3	1.000	N
Chr3:1024210-1024329	36	12.452	N
Chr3:1031069-1031132	6	6.000	24
Chr3:1031410-1031600	37	27.498	24
Chr3:1034011-1034028	8	8.000	N
Chr3:1034400-1034428	4	4.000	N
Chr3:1037515-1037531	8	8.000	N
Chr3:1041133-1041147	7	1.700	N
Chr3:1048369-1048518	8	5.342	N
Chr3:1053642-1053658	4	1.600	N
Chr3:1054580-1054797	7	5.833	N
Chr3:1055823-1055837	5	1.327	N
Chr3:1057823-1058008	21	14.501	24
Chr3:1059380-1059396	47	13.292	N
Chr3:1064243-1064301	138	138.000	24
Chr3:1068670-1068685	4	3.167	N
Chr3:1081355-1081368	1	1.000	N
Chr3:1081800-1081827	4	4.000	N
Chr3:1082052-1082065	2	2.000	N
Chr3:1082590-1082692	93	50.136	N
Chr3:1085101-1085115	117	108.845	N
Chr3:1088631-1088644	0	0.000	N
Chr3:1090806-1090821	5	3.325	N
Chr3:1100786-1100802	19	9.821	N
Chr3:1101042-1101101	7	2.322	24
Chr3:1102275-1102290	2	0.450	N
Chr3:1106697-1106720	0	0.000	N
Chr3:1116705-1116719	6	3.334	N
Chr3:1122094-1122301	57	56.248	24
Chr3:1126866-1126879	10	5.167	N
Chr3:1133474-1133481	1	1.000	N
Chr3:1134627-1134642	15	4.750	N
Chr3:1151449-1151466	2	0.450	N
Chr3:1154011-1154025	0	0.000	N
Chr3:1163338-1163354	6	1.916	N
Chr3:1165971-1166070	204	195.575	24
Chr3:1166432-1166748	148	84.626	24
Chr3:1167639-1167858	12	10.834	N
Chr3:1168237-1168329	9	9.000	N
Chr3:1170112-1171120	346	284.931	24
Chr3:1186003-1186018	1	0.200	N
Chr3:1188492-1188506	0	0.000	N
Chr3:1198268-1198281	3	0.559	N
Chr3:1198910-1198970	3	0.619	24
Chr3:1200622-1200637	1	0.250	N
Chr3:1202968-1202981	11	4.237	N
Chr3:1215864-1215879	15	4.099	N
Chr3:1220265-1220284	505	162.206	N
Chr3:1226148-1226164	368	268.714	N
Chr3:1275834-1275848	6	1.667	N
Chr3:1276535-1276551	15	10.167	N
Chr3:1278153-1278167	117	39.663	N
Chr3:1281814-1281828	5	5.000	N
Chr3:1283030-1283171	3	3.000	24
Chr3:1283418-1283984	100	41.850	24
Chr3:1289112-1289298	4	4.000	N
Chr3:1290309-1290322	1	1.000	20
Chr3:1291342-1291357	24	11.714	N
Chr3:1297706-1297713	6	1.397	N
Chr3:1298176-1298191	2	0.400	N
Chr3:1299454-1299468	15	3.750	N
Chr3:1306579-1306799	127	65.494	21
Chr3:1308489-1308585	121	121.000	24
Chr3:1313618-1313644	4	4.000	N
Chr3:1322752-1322766	0	0.000	N
Chr3:1326684-1326698	1	0.500	N
Chr3:1328578-1328593	29	10.167	N
