#Locus	Reads	Rep-total	DicerCall
Chr2:12518271-12518286	15	4.000	N
Chr2:12539454-12539521	67	7.966	24
Chr2:12541491-12541556	45	5.517	24
Chr2:12548251-12548265	4	1.333	N
Chr2:12549438-12549452	6	4.667	N
Chr2:12549900-12549914	6	1.000	N
Chr2:12554021-12554549	95	75.021	24
Chr2:12554804-12555493	88	59.356	24
Chr2:12556485-12557188	121	73.544	24
Chr2:12566161-12566478	106	18.932	24
Chr2:12566720-12566910	35	6.801	24
Chr2:12567742-12567780	2	0.333	24
Chr2:12568041-12568063	2	0.367	23
Chr2:12568469-12568848	26	4.386	23
Chr2:12569130-12569222	12	2.366	24
Chr2:12569498-12569653	15	2.691	24
Chr2:12570349-12570360	3	0.600	21
Chr2:12570622-12570787	21	5.162	N
Chr2:12571401-12571928	36	6.329	24
Chr2:12572812-12572865	7	1.233	21
Chr2:12573134-12573696	71	13.291	24
Chr2:12574086-12574112	7	1.400	24
Chr2:12574342-12575070	50	8.965	24
Chr2:12575435-12575451	3	0.500	24
Chr2:12575721-12575730	0	0.000	N
Chr2:12576399-12577033	39	6.899	24
Chr2:12577528-12578510	313	73.837	24
Chr2:12582913-12582927	13	6.768	N
Chr2:12589065-12589079	1	0.167	N
Chr2:12598534-12598548	0	0.000	N
Chr2:12599755-12599774	16	13.333	N
Chr2:12603821-12603835	7	1.495	N
Chr2:12605480-12605494	7	1.583	N
Chr2:12612564-12612579	21	7.333	N
Chr2:12614566-12614583	7	6.500	N
Chr2:12619067-12619091	0	0.000	N
Chr2:12622729-12622990	113	110.751	24
Chr2:12623218-12623235	1	1.000	24
Chr2:12624995-12625136	8	8.000	N
Chr2:12625355-12625369	3	1.222	N
Chr2:12627669-12627757	35	35.000	24
Chr2:12637450-12637465	13	12.250	N
Chr2:12638058-12638228	203	154.686	N
Chr2:12640614-12640628	1	1.000	N
Chr2:12644577-12644592	12	1.651	N
Chr2:12654020-12654035	11	4.917	N
Chr2:12657397-12657414	1	1.000	24
Chr2:12660016-12660088	10	8.000	24
Chr2:12660401-12660654	64	64.000	N
Chr2:12668106-12668129	11	11.000	N
Chr2:12668491-12668691	15	15.000	N
Chr2:12673160-12673175	4	1.500	N
Chr2:12682512-12682526	3	0.333	N
Chr2:12683387-12683407	2	2.000	N
Chr2:12683739-12683753	1	0.083	N
Chr2:12701055-12701069	2	0.222	N
Chr2:12701350-12701374	5	1.333	24
Chr2:12704173-12704188	7	1.015	N
Chr2:12708774-12708952	89	66.136	24
Chr2:12710078-12710282	116	111.337	N
Chr2:12716320-12716337	21	5.370	N
Chr2:12717275-12717291	2	0.667	N
Chr2:12723942-12723956	35	35.000	N
Chr2:12725300-12725662	386	304.631	24
Chr2:12731024-12731038	3	0.365	N
Chr2:12731789-12731804	21	11.918	N
Chr2:12733227-12733375	31	20.082	24
Chr2:12734247-12734309	10	8.167	24
Chr2:12736589-12736633	9	9.000	24
Chr2:12737889-12737906	12	2.870	N
Chr2:12738670-12738898	55	25.212	24
Chr2:12739342-12740295	263	50.154	24
Chr2:12743231-12743283	7	7.000	23
Chr2:12743493-12743508	6	2.183	N
Chr2:12751307-12751322	6	3.200	N
Chr2:12753897-12754081	123	123.000	24
Chr2:12754384-12754445	6	6.000	24
Chr2:12755338-12755357	3	3.000	24
Chr2:12761007-12761022	6	1.546	N
Chr2:12773818-12773842	0	0.000	N
Chr2:12779185-12779199	5	0.450	N
Chr2:12780721-12780939	23	7.813	24
Chr2:12787086-12787166	56	56.000	24
Chr2:12801524-12801993	40	11.960	24
Chr2:12802271-12802566	57	28.563	24
Chr2:12802797-12803074	39	11.638	24
Chr2:12809694-12809840	101	39.289	24
Chr2:12810056-12810818	124	41.007	24
Chr2:12811735-12813071	316	183.817	24
Chr2:12833653-12833748	45	42.331	24
Chr2:12839734-12839749	5	1.043	N
Chr2:12845114-12845223	26	26.000	23
Chr2:12847175-12847190	8	8.000	N
Chr2:12849071-12849085	6	6.000	N
Chr2:12850523-12850538	5	4.500	N
Chr2:12855896-12855910	3	0.151	N
Chr2:12858003-12858309	69	58.022	24
Chr2:12861670-12861685	9	0.731	N
Chr2:12861898-12861912	2	0.500	N
Chr2:12869412-12869427	0	0.000	N
Chr2:12871129-12871149	222	79.476	N
Chr2:12876643-12877509	35	28.623	24
Chr2:12878723-12878737	11	1.555	N
Chr2:12881591-12881753	3518	852.763	N
Chr2:12882734-12882895	1317	200.316	N
Chr2:12884222-12884238	8	4.000	N
Chr2:12885918-12885945	8	8.000	N
Chr2:12886245-12886529	21	20.200	24
Chr2:12887310-12887327	1	1.000	24
Chr2:12893008-12893122	34	32.701	24
Chr2:12904434-12904449	54	23.414	N
Chr2:12929992-12930005	8	8.000	24
Chr2:12930305-12930400	19	19.000	24
Chr2:12938313-12938328	12	4.750	N
Chr2:12940124-12940139	6	2.400	N
Chr2:12972967-12972981	11	2.486	N
Chr2:12975852-12976018	1482	338.192	N
Chr2:12979653-12979691	15	15.000	24
Chr2:12985733-12985820	14	14.000	24
Chr2:12996866-12996880	53	17.458	N
Chr2:13012495-13012513	14	12.424	N
Chr2:13015939-13015951	1	0.167	N
Chr2:13017115-13017130	12	4.285	N
Chr2:13019205-13019610	73	72.000	N
Chr2:13019965-13020136	32	31.251	N
Chr2:13020409-13020425	2	2.000	N
Chr2:13024595-13024824	62	62.000	24
Chr2:13031610-13031696	121	116.003	24
Chr2:13032189-13032218	5	5.000	24
Chr2:13032455-13032611	142	139.004	24
Chr2:13036224-13036238	21	16.267	N
Chr2:13038807-13038821	1	0.500	N
Chr2:13039862-13039879	49	14.891	N
Chr2:13051183-13051200	140	15.120	N
Chr2:13053764-13053778	1	0.500	N
Chr2:13057536-13057551	2	0.500	N
Chr2:13064536-13064590	11	11.000	24
Chr2:13065493-13066124	58	37.427	24
Chr2:13066577-13066758	4	2.000	23
Chr2:13067957-13067989	15	7.500	24
Chr2:13068346-13068501	10	4.102	24
Chr2:13087045-13087059	10	1.980	N
Chr2:13093535-13093712	6	6.000	24
Chr2:13094300-13094739	149	147.644	24
Chr2:13095071-13095156	1	1.000	24
Chr2:13101815-13102251	156	19.687	24
Chr2:13110110-13110125	107	12.230	N
Chr2:13113291-13113336	0	0.000	N
Chr2:13117098-13117113	11	1.971	N
Chr2:13122680-13122694	1	0.167	N
Chr2:13127233-13127337	88	88.000	24
Chr2:13137233-13137308	790	77.736	N
Chr2:13139141-13139408	48	46.834	N
Chr2:13139616-13140171	128	122.266	N
Chr2:13141580-13141595	5	3.500	N
Chr2:13141980-13142047	15	15.000	N
Chr2:13142292-13142297	3	3.000	N
Chr2:13155912-13155926	17	7.400	N
Chr2:13160179-13161013	178	176.006	24
Chr2:13162945-13162965	7	7.000	22
Chr2:13176839-13176850	5	5.000	N
Chr2:13186299-13186313	0	0.000	N
Chr2:13190674-13190688	3	1.000	N
Chr2:13195226-13195244	455	293.611	N
Chr2:13209561-13209575	36	6.116	N
Chr2:13211323-13211625	34	33.500	23
Chr2:13222328-13222338	3	3.000	N
Chr2:13222991-13223359	125	120.200	24
Chr2:13223907-13224486	70	68.334	24
Chr2:13224774-13225461	80	78.752	24
Chr2:13225714-13225794	68	67.252	24
Chr2:13226155-13227110	226	225.503	24
Chr2:13227653-13227925	143	90.505	24
Chr2:13232865-13233064	139	58.839	24
Chr2:13233339-13233526	8	3.834	24
Chr2:13246894-13246909	3	1.286	N
Chr2:13257098-13257116	21	16.000	N
Chr2:13258103-13258117	2	0.222	N
Chr2:13266436-13266451	1	0.167	N
Chr2:13267421-13267912	60	1.452	24
Chr2:13268191-13268475	46	22.085	24
Chr2:13268709-13268990	36	21.913	24
Chr2:13271855-13272165	731	686.263	N
Chr2:13274249-13274263	0	0.000	N
Chr2:13279341-13279358	19	6.810	N
Chr2:13288725-13288739	4	1.428	N
Chr2:13296944-13296958	6	1.500	N
Chr2:13299700-13299801	8	8.000	24
Chr2:13300009-13300014	2	2.000	24
Chr2:13300226-13300542	216	162.626	24
Chr2:13307326-13307340	6	2.250	N
Chr2:13310523-13310622	39	39.000	24
Chr2:13312806-13313098	14	14.000	24
Chr2:13313311-13313331	6	6.000	24
Chr2:13316131-13316145	28	6.000	N
Chr2:13321889-13321904	5	2.100	N
Chr2:13328378-13328391	0	0.000	N
Chr2:13331828-13331848	7	3.167	N
Chr2:13335846-13336124	47	15.881	24
Chr2:13336406-13336820	42	9.353	24
Chr2:13337097-13337532	67	11.169	24
Chr2:13338073-13338473	56	55.502	24
Chr2:13364642-13364657	8	7.500	N
Chr2:13364909-13364927	8	6.500	N
Chr2:13368162-13368176	3	0.429	N
Chr2:13374531-13374773	552	359.738	24
Chr2:13375002-13375368	624	394.555	24
Chr2:13375764-13375778	3	2.333	N
Chr2:13381996-13382010	13	9.567	N
Chr2:13387773-13387788	6	0.958	N
Chr2:13390283-13390297	0	0.000	N
Chr2:13404386-13404598	101	77.942	24
Chr2:13410962-13410978	15	12.507	N
Chr2:13412423-13412436	1	0.059	N
Chr2:13417912-13417927	21	18.167	N
Chr2:13421929-13422545	220	47.124	24
Chr2:13422986-13423402	146	37.493	24
Chr2:13423660-13423728	6	2.000	23
Chr2:13424194-13424206	1	0.333	24
Chr2:13424525-13424835	69	22.867	24
Chr2:13425171-13426826	291	178.354	24
Chr2:13428112-13428126	9	2.500	N
Chr2:13433056-13433504	235	225.553	24
Chr2:13447561-13447574	1	0.333	N
Chr2:13450004-13450018	0	0.000	N
Chr2:13453593-13453607	5	0.625	N
Chr2:13455676-13455690	8	8.000	N
Chr2:13461547-13461561	1	0.053	N
Chr2:13463201-13463218	87	68.025	N
Chr2:13466523-13466536	4	3.143	N
Chr2:13471063-13471079	17	12.951	N
Chr2:13476746-13476763	24	6.984	N
Chr2:13478393-13478414	14	14.000	N
Chr2:13480895-13481020	5	3.268	N
Chr2:13481369-13481395	4	3.333	24
Chr2:13483167-13483181	3	0.094	N
Chr2:13491441-13491454	20	19.334	N
Chr2:13498348-13498362	90	45.252	N
Chr2:13508656-13508672	41	8.700	N
Chr2:13513741-13513757	3	0.917	N
Chr2:13514269-13514286	1	1.000	24
Chr2:13516378-13516395	50	16.365	N
Chr2:13517731-13517749	32	14.083	N
Chr2:13520663-13520677	1	1.000	N
Chr2:13527527-13527531	5	5.000	N
Chr2:13529840-13530287	50	49.500	21
Chr2:13532674-13532688	2	0.146	N
Chr2:13541164-13541181	2	2.000	21
Chr2:13542141-13542164	0	0.000	N
Chr2:13543551-13543568	40	15.000	N
Chr2:13550161-13550185	8	8.000	N
Chr2:13556071-13556085	7	6.500	N
Chr2:13560061-13560259	241	241.000	24
Chr2:13565581-13565595	3	3.000	N
Chr2:13567630-13567644	5	1.250	N
Chr2:13567906-13567924	45	23.666	N
Chr2:13574342-13574356	16	8.000	N
Chr2:13579086-13579177	92	91.338	24
Chr2:13584995-13585008	3	0.450	N
Chr2:13592123-13592137	4	2.000	N
Chr2:13600529-13600544	4	0.567	N
Chr2:13610689-13610703	5	2.900	N
Chr2:13611753-13611766	1	0.333	N
Chr2:13634026-13634213	66	19.846	24
Chr2:13634419-13634779	29	23.151	24
Chr2:13651274-13651304	28	3.002	N
Chr2:13654706-13654723	13	12.167	N
Chr2:13655585-13655634	16	15.501	N
Chr2:13660514-13660528	1	0.250	N
Chr2:13660782-13661447	65	62.498	24
Chr2:13661802-13661816	0	0.000	N
Chr2:13675811-13675955	200	200.000	24
Chr2:13683673-13683687	1	1.000	N
Chr2:13685413-13685424	8	4.050	N
Chr2:13702474-13702531	0	0.000	N
Chr2:13703345-13703359	5	0.426	N
Chr2:13711204-13711281	16	6.517	N
Chr2:13717309-13717792	402	378.001	24
Chr2:13721022-13721043	5	5.000	N
Chr2:13725046-13725061	6	4.200	N
Chr2:13738399-13738413	4	0.310	N
Chr2:13739064-13739083	13	4.433	N
Chr2:13740137-13740160	2	2.000	23
Chr2:13742089-13742106	5	5.000	N
Chr2:13750453-13750468	2	0.200	N
Chr2:13755915-13755929	0	0.000	N
Chr2:13770231-13770246	5	1.333	N
Chr2:13770659-13770673	2	0.222	N
Chr2:13783168-13783188	15	7.333	21
Chr2:13785692-13785748	2	2.000	24
Chr2:13788843-13788858	6	2.666	N
Chr2:13790505-13790584	23	23.000	24
Chr2:13793602-13793932	79	66.060	24
Chr2:13794196-13794202	4	4.000	23
Chr2:13794428-13794601	143	121.235	24
Chr2:13805604-13805619	2	0.417	N
Chr2:13807931-13808165	158	143.496	24
Chr2:13809397-13809412	16	3.250	N
Chr2:13837847-13837861	19	2.706	N
Chr2:13843967-13843982	7	4.000	N
Chr2:13856135-13856151	555	321.789	N
Chr2:13862397-13862411	5	1.167	N
Chr2:13864231-13864244	1	0.500	N
Chr2:13864457-13864525	7	7.000	N
Chr2:13866225-13866495	73	72.000	24
Chr2:13873720-13873734	3	0.214	N
Chr2:13879407-13879681	106	106.000	24
Chr2:13885200-13885215	4	1.111	N
Chr2:13885937-13886483	208	114.733	24
Chr2:13900518-13900533	46	35.116	N
Chr2:13903469-13903489	40	13.732	N
Chr2:13904375-13904442	54	54.000	24
Chr2:13905052-13905066	4	0.733	N
Chr2:13906661-13906955	29	20.845	24
Chr2:13907203-13907488	69	6.113	24
Chr2:13907752-13908199	57	9.080	24
Chr2:13909344-13909362	2	1.000	23
Chr2:13911135-13911149	6	5.071	N
Chr2:13925094-13925108	108	104.868	N
Chr2:13926553-13926567	0	0.000	N
Chr2:13929536-13929549	9	2.000	N
Chr2:13941719-13941734	217	49.042	N
Chr2:13945714-13945731	110	68.332	N
Chr2:13951414-13951428	29	22.501	N
Chr2:13954036-13954050	18	17.249	N
Chr2:13955231-13955245	3	0.625	N
Chr2:13977707-13977721	3	1.286	N
Chr2:13984245-13984273	12	12.000	24
Chr2:13985923-13985937	6	1.750	N
Chr2:13991653-13991667	1	0.037	N
Chr2:13996173-13996189	11	7.000	N
Chr2:14009634-14009641	1	1.000	23
Chr2:14024083-14024104	1	0.500	20
Chr2:14030461-14030475	1	0.167	N
Chr2:14032224-14032238	2	0.333	N
Chr2:14038032-14038045	1	0.200	N
Chr2:14042836-14042852	2	0.667	N
Chr2:14047360-14047376	72	6.516	N
Chr2:14047954-14047968	1	0.500	N
Chr2:14049874-14049899	7	7.000	N
Chr2:14050298-14050314	3	3.000	N
Chr2:14056424-14056438	2	0.053	N
Chr2:14062824-14062951	13	10.534	24
Chr2:14063258-14063644	118	118.000	24
Chr2:14065359-14065415	26	26.000	24
Chr2:14067897-14067915	6	1.536	N
Chr2:14068443-14068461	13	6.750	N
Chr2:14079037-14079051	5	1.250	N
Chr2:14084178-14084192	10	5.000	N
Chr2:14088091-14088096	3	3.000	23
Chr2:14089438-14089453	1	0.333	N
Chr2:14090465-14090479	3	0.300	N
Chr2:14093146-14093161	0	0.000	N
Chr2:14098669-14098688	3	1.000	20
Chr2:14100002-14100117	2	2.000	N
Chr2:14103728-14103741	0	0.000	N
Chr2:14119555-14119558	5	3.500	N
Chr2:14123100-14123115	7	7.000	N
Chr2:14129185-14129198	4	1.167	N
Chr2:14136514-14136528	7	0.850	N
Chr2:14144024-14144033	3	3.000	N
Chr2:14145177-14145388	22	22.000	24
Chr2:14155444-14155512	15	15.000	24
Chr2:14160704-14160718	4	1.000	N
Chr2:14163624-14163975	98	97.500	N
Chr2:14167105-14167299	7	2.917	N
Chr2:14167738-14167754	1	0.333	N
Chr2:14188207-14188218	2	0.250	N
Chr2:14190583-14190882	343	227.409	N
Chr2:14206830-14206844	0	0.000	N
Chr2:14208006-14208020	2	1.167	N
Chr2:14209653-14209668	15	3.542	N
Chr2:14216422-14216436	8	1.000	N
Chr2:14219439-14219452	5	3.500	N
Chr2:14225836-14225886	19	12.373	N
Chr2:14232412-14232421	0	0.000	N
Chr2:14243130-14243184	254	12.624	N
Chr2:14244699-14244751	204	8.160	N
Chr2:14249995-14250010	20	13.036	N
Chr2:14256236-14256252	13	5.400	N
Chr2:14260513-14260527	3	1.500	N
Chr2:14290030-14290163	196	196.000	24
Chr2:14290619-14290813	97	94.536	23
Chr2:14292446-14292460	2	0.400	N
Chr2:14305275-14305290	7	1.012	N
Chr2:14305878-14305897	4	3.143	N
Chr2:14307282-14307298	23	11.590	N
Chr2:14309680-14310293	158	157.494	N
Chr2:14311190-14311212	6	5.250	24
Chr2:14311605-14311653	23	23.000	24
Chr2:14313453-14313469	27	4.404	N
Chr2:14321319-14321335	164	148.354	N
Chr2:14322360-14322374	14	6.927	N
Chr2:14324129-14324144	13	5.750	N
Chr2:14325870-14325962	9	2.600	21
Chr2:14333771-14333860	5	5.000	24
Chr2:14334313-14334620	20	3.844	24
Chr2:14334834-14335071	35	6.692	24
Chr2:14335333-14335614	35	17.738	24
Chr2:14339406-14339421	9	2.667	N
Chr2:14350386-14350438	22	0.411	N
Chr2:14350834-14350857	14	12.032	N
Chr2:14351355-14351411	32	13.363	N
Chr2:14352191-14352265	74	40.707	N
Chr2:14353143-14353217	43	6.846	N
Chr2:14353656-14353858	70	29.225	N
Chr2:14354098-14354150	23	0.439	N
Chr2:14355137-14355211	1660	1626.966	N
Chr2:14356055-14356122	34	1.554	N
Chr2:14356521-14356573	26	0.476	N
Chr2:14363442-14363457	27	27.000	N
Chr2:14363661-14364035	290	254.562	24
Chr2:14369392-14369412	61	29.616	21
Chr2:14370816-14370834	81	63.585	N
Chr2:14377161-14377175	6	0.827	N
Chr2:14378441-14378457	1	0.050	N
Chr2:14386668-14387071	193	125.759	24
Chr2:14392853-14393124	136	97.485	24
Chr2:14393908-14393922	0	0.000	N
Chr2:14396365-14396518	63	16.865	N
Chr2:14402176-14402674	102	95.849	24
Chr2:14403062-14403536	27	27.000	24
Chr2:14404203-14404306	8	8.000	24
Chr2:14404549-14405102	43	39.818	24
Chr2:14405429-14405966	393	388.402	24
Chr2:14407869-14408083	90	78.057	24
Chr2:14408457-14409506	58	31.900	24
Chr2:14410017-14410217	17	7.949	24
Chr2:14410507-14410807	15	4.233	24
Chr2:14411242-14411509	16	12.933	24
Chr2:14411738-14412092	21	8.369	N
Chr2:14412301-14412414	43	41.499	24
Chr2:14415311-14415528	96	92.122	24
Chr2:14417022-14418654	438	377.994	24
Chr2:14424573-14424588	17	5.324	N
Chr2:14428587-14428604	74	50.623	N
Chr2:14432134-14432149	12	2.362	N
Chr2:14439382-14439398	8	5.562	N
Chr2:14443538-14443552	0	0.000	N
Chr2:14452923-14452938	7	1.046	N
Chr2:14457303-14458580	248	194.060	24
Chr2:14463826-14463837	17	14.034	N
Chr2:14468220-14468234	57	4.748	N
Chr2:14472487-14472531	10	6.000	24
Chr2:14472991-14473136	5	3.083	N
Chr2:14478360-14478374	3	1.667	N
Chr2:14483693-14483708	24	6.684	N
Chr2:14504440-14504455	11	3.362	N
Chr2:14505393-14505409	2	0.500	N
Chr2:14522254-14522297	2	2.000	22
Chr2:14522557-14523524	547	429.340	N
Chr2:14524785-14525736	306	204.041	N
Chr2:14530371-14530386	2	0.254	N
Chr2:14532801-14532881	10	9.000	N
Chr2:14533225-14533235	4	2.381	N
Chr2:14536828-14536840	8	2.250	N
Chr2:14539608-14539623	18	6.833	N
Chr2:14540679-14540802	102	101.500	N
Chr2:14546552-14546568	19	17.833	N
Chr2:14549222-14549382	5	3.666	N
Chr2:14550989-14551004	5	0.715	N
Chr2:14553713-14554102	94	62.331	24
Chr2:14554581-14554595	0	0.000	N
Chr2:14554851-14555032	60	30.918	24
Chr2:14555361-14555782	48	33.768	24
Chr2:14564452-14564473	1	1.000	23
Chr2:14570807-14570811	1	0.125	N
Chr2:14571883-14571958	50	29.585	24
Chr2:14572530-14572756	46	13.634	24
Chr2:14573600-14573613	7	2.533	N
Chr2:14595002-14595354	59	17.021	24
Chr2:14596657-14597130	173	125.339	24
Chr2:14597337-14597542	274	253.012	24
Chr2:14597911-14597925	1	0.167	N
Chr2:14600406-14600414	7	5.250	N
Chr2:14601538-14601551	1	0.500	N
Chr2:14618463-14618478	23	11.001	N
Chr2:14620571-14620585	5	0.833	N
Chr2:14632363-14632455	16	16.000	24
Chr2:14634031-14634048	1	0.500	N
Chr2:14636638-14636712	21	19.175	24
Chr2:14637768-14637784	0	0.000	N
Chr2:14644263-14644277	7	4.000	N
Chr2:14648204-14648219	0	0.000	N
Chr2:14670441-14670456	9	2.825	N
Chr2:14674441-14674458	10	3.000	N
Chr2:14674944-14675101	30	11.742	N
Chr2:14675805-14676415	106	64.808	24
Chr2:14680108-14680124	6	3.194	N
Chr2:14682593-14682674	13	12.091	24
Chr2:14683264-14683264	1	0.022	22
Chr2:14683476-14683694	34	22.518	24
Chr2:14694267-14694280	4	1.143	N
Chr2:14697303-14697318	2	0.250	N
Chr2:14701326-14701361	11	6.500	24
Chr2:14701899-14701957	43	38.498	24
Chr2:14709781-14709795	3	1.250	N
Chr2:14716063-14716078	16	12.128	N
Chr2:14716389-14716395	2	2.000	22
Chr2:14721888-14721924	9	9.000	24
Chr2:14722223-14722268	8	8.000	24
Chr2:14723643-14723662	3186	1734.777	N
Chr2:14735705-14735721	15	2.725	N
Chr2:14743519-14743534	2	0.300	N
Chr2:14747921-14747935	13	5.000	N
Chr2:14750088-14750134	10	3.252	N
Chr2:14751068-14751085	10	6.167	N
Chr2:14768812-14768826	3	2.077	N
Chr2:14771941-14771956	6	2.211	N
Chr2:14787811-14787822	2	0.154	N
Chr2:14798188-14798205	162	156.994	N
Chr2:14810766-14810977	206	104.504	24
Chr2:14811590-14811938	196	105.134	24
Chr2:14812185-14812298	3	3.000	N
Chr2:14812591-14812594	2	2.000	23
Chr2:14812799-14812890	66	66.000	24
Chr2:14813241-14813266	7	6.500	24
Chr2:14819774-14819794	33	33.000	N
Chr2:14837189-14837203	12	6.000	N
Chr2:14839860-14839871	1	0.250	N
Chr2:14840657-14840674	56	5.001	N
Chr2:14840997-14841149	68	68.000	24
Chr2:14842579-14842594	2	1.333	N
Chr2:14843726-14843741	2	2.000	N
Chr2:14846649-14847042	158	155.093	24
Chr2:14851077-14851092	2	1.333	N
Chr2:14851542-14851571	42	42.000	N
Chr2:14858957-14859552	156	74.927	24
Chr2:14860165-14860188	9	9.000	24
Chr2:14860514-14860845	160	72.368	24
Chr2:14861381-14861397	1	1.000	23
Chr2:14882242-14882258	5	1.834	N
Chr2:14887509-14887752	86	86.000	24
Chr2:14894376-14894957	2482	2446.011	N
Chr2:14899850-14899865	14	13.500	N
Chr2:14906769-14907017	67	64.843	24
Chr2:14912094-14912108	1	0.059	N
Chr2:14920823-14920934	48	48.000	24
Chr2:14932071-14932090	34	13.223	N
Chr2:14933698-14933713	3	0.245	N
Chr2:14942090-14942104	9	1.300	N
Chr2:14951845-14952964	228	94.255	24
Chr2:14958617-14958631	5	1.800	N
Chr2:14959187-14959202	7	1.877	N
Chr2:14975282-14975307	2	2.000	N
Chr2:14976175-14976190	2	0.667	N
Chr2:14989510-14989531	3	0.750	23
Chr2:14989969-14989983	16	3.142	N
Chr2:14990458-14990472	0	0.000	N
Chr2:14996706-14996829	6	1.697	N
Chr2:15009349-15009362	2	1.000	N
Chr2:15015913-15015929	13	2.929	N
Chr2:15027586-15028101	520	277.732	N
Chr2:15029575-15030191	2720	2445.280	N
Chr2:15034506-15034544	9	9.000	24
Chr2:15037855-15037870	2	0.667	N
Chr2:15039840-15039854	7	1.167	N
Chr2:15040567-15040574	0	0.000	N
Chr2:15049300-15049314	4	1.333	N
Chr2:15058002-15058021	72	17.237	N
Chr2:15067256-15067271	13	10.000	N
Chr2:15070074-15070089	1	1.000	21
Chr2:15073717-15073732	7	3.072	N
Chr2:15076064-15076078	6	6.000	N
Chr2:15078062-15078077	18	16.153	N
Chr2:15078719-15078739	208	69.306	N
Chr2:15081693-15081708	719	240.937	N
Chr2:15090800-15090815	0	0.000	N
Chr2:15091163-15091362	8	7.500	N
Chr2:15094335-15094367	3	3.000	24
Chr2:15094743-15094752	2	2.000	23
Chr2:15097754-15098024	202	165.155	24
Chr2:15110041-15110445	156	139.916	24
Chr2:15115825-15115839	0	0.000	N
Chr2:15116115-15116128	2	0.233	N
Chr2:15117339-15117355	22	17.943	N
Chr2:15122776-15122795	5	5.000	21
Chr2:15134214-15134775	119	67.283	24
Chr2:15140431-15141002	126	61.765	24
Chr2:15141213-15141390	83	71.704	24
Chr2:15142964-15143058	4	1.000	N
Chr2:15157016-15157032	2	0.583	N
Chr2:15167191-15167206	29	10.733	N
Chr2:15168862-15168916	55	5.341	N
Chr2:15169578-15169641	57	7.952	N
Chr2:15171215-15171223	2	2.000	N
Chr2:15174142-15174166	1	1.000	24
Chr2:15176406-15176421	83	31.947	N
Chr2:15190508-15190679	149	131.046	24
Chr2:15196032-15196047	4	1.333	N
Chr2:15208352-15208438	162	7.371	N
Chr2:15214016-15214028	3	2.333	N
Chr2:15214475-15214490	4	1.667	N
Chr2:15214958-15214972	25	14.003	N
Chr2:15216696-15216711	0	0.000	N
Chr2:15221725-15221739	3	0.750	N
